"#Instance","TestCaseName","Algorithm","ExecutionTime","TotalProfit","TotalDataSize","ServerAssignment","Throughput","Phase2TotalProfit","Phase2TotalDataSize","Phase2ServerAssignment","Phase2Throughput"
"5","1.LowDemand-LowSharing.txt","GreedyAlgorithmPhase1","7","920.3499999999999","738156","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, [11, 41, 57], [1, 16], [13, 20, 76], [9, 25, 74], null, [14, 91], [59, 80, 92], [3, 31, 97], [5, 21, 27, 73], [63, 70], [56, 58, 60], [29, 34, 38, 96], [50, 65], [45], [42, 88], [33, 47, 67, 69, 85], [0, 24, 30, 36, 37, 48, 51], [40, 46, 55, 68], [2, 6, 26, 54, 66, 84, 87], [18, 35, 64, 95], [12, 17, 23, 28, 52, 53, 72, 78, 79, 81, 89, 99], [8, 10, 43, 44, 62, 86, 94], [4, 19, 32, 71, 77, 83, 90, 98], [15, 61, 75], [22, 39, 82]]","97.0","922.9900000000001","711712","[null, null, null, null, null, null, null, null, null, null, [1, 16], null, null, null, null, [11, 41, 57], [13, 20, 76], [9, 25, 74], null, null, [5, 21, 27, 73], [3, 31, 97], [14, 91], [63, 70], [59, 80, 92], [29, 34, 38, 96], [42, 88], [50, 65], [56, 58, 60], [45], [0, 24, 30, 36, 37, 48, 51], [40, 46, 55, 68], [18, 35, 64, 95], [2, 6, 26, 54, 66, 84, 87], [7], [12, 17, 23, 28, 52, 53, 72, 78, 79, 81, 89, 99], [8, 10, 43, 44, 62, 86, 94], [4, 19, 32, 71, 77, 83, 90, 98], [15, 61, 75], [22, 39, 82]]","93.0"
"5","2.LowDemand-AverageSharing.txt","GreedyAlgorithmPhase1","1","920.8899999999999","1017159","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, [8, 71, 98], [61, 62], [4, 25, 89], [91], [20], [22, 46, 60], [32, 36, 54, 83, 86], [68, 73], [3, 21, 84], [6, 65], [15, 30, 47], [0, 77, 85, 92], [26, 48, 59, 74], [28, 41, 97], [9, 35, 52, 94], [16, 29, 58, 64, 80], [7], [69, 82, 87], [12, 42, 67], [2, 11, 19, 39, 53, 63], [17, 24, 34, 55, 57, 66, 72, 75, 78, 79, 81, 88], [10, 14, 23, 27, 31, 37, 43, 44, 95, 99], [18, 38, 40, 76], [1, 50, 51, 90], [5, 13, 33, 56, 70, 96]]","97.0","925.6199999999997","989817","[[20], null, null, null, null, null, null, null, null, null, [61, 62], [91], null, null, null, [8, 71, 98], [4, 25, 89], null, null, null, [32, 36, 54, 83, 86], [68, 73], [3, 21, 84], [22, 46, 60], [6, 65], [0, 77, 85, 92], [9, 35, 52, 94], [28, 41, 97], [45], [15, 30, 47], [2, 11, 19, 39, 53, 63], [16, 29, 58, 64, 80], [12, 42, 67], [69, 82, 87], [7], [17, 24, 34, 55, 57, 66, 72, 75, 78, 79, 81, 88], [10, 14, 23, 27, 31, 37, 43, 44, 95, 99], [18, 38, 40, 76], [5, 13, 33, 56, 70, 96], [1, 50, 51, 90]]","94.0"
"5","3.LowDemand-HighSharing.txt","GreedyAlgorithmPhase1","1","910.3899999999999","1195479","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, [56, 76], [15], [47], [60], [65], [67, 91], [2, 39, 74, 85], [48, 59, 84], [9, 41], [35, 97], [45], [16, 25, 26, 69, 87], [22, 82], [29, 63], [6, 77, 92], [18, 33, 38, 51, 54], [3, 20, 30, 50], [1, 13, 71, 90, 96], [5, 21, 70, 80, 98], [58, 61, 73], [0, 11, 12, 17, 23, 24, 28, 36, 57, 64, 72, 75, 79, 81, 88], [14, 34, 52, 53, 55, 62, 66, 78, 89], [8, 10, 19, 27, 37, 43, 44, 94, 99], [31, 32, 46, 86, 95], [4, 40, 68, 83]]","96.0","918.7800000000002","1189773","[[56, 76], [15], [47], [60], [65], null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, [42], [2, 39, 74, 85], [67, 91], [48, 59, 84], [9, 41], [16, 25, 26, 69, 87], [29, 63], [22, 82], [45], [6, 77, 92], [18, 33, 38, 51, 54], [1, 13, 71, 90, 96], [3, 20, 30, 50], [5, 21, 70, 80, 98], [58, 61, 73], [0, 11, 12, 17, 23, 24, 28, 36, 57, 64, 72, 75, 79, 81, 88], [14, 34, 52, 53, 55, 62, 66, 78, 89], [8, 10, 19, 27, 37, 43, 44, 94, 99], [31, 32, 46, 86, 95], [4, 40, 68, 83]]","95.0"
"5","4.AverageDemand-LowSharing.txt","GreedyAlgorithmPhase1","7","564.1","597347","[null, null, null, null, null, null, null, null, null, null, [11], [13], [74], null, null, [3, 76, 99], [21], [27], [1, 64], [80], [2, 73], [38], [18], [29, 31], [88], [22, 59], [37, 41, 49], [55, 75], [23, 91], [16, 35], [61, 83], [0, 39], [30, 90], [85], [7, 10], [4, 8, 12, 28, 54, 58, 79, 89], [15, 66, 72], [19, 32, 47, 60, 77, 82, 84, 93], [50, 52, 62], [40, 65, 94]]","63.0","613.9199999999998","597313","[[11], [27], [21], null, null, [13], [80], [74], null, null, null, null, null, null, null, [3, 76, 99], [1, 64], [38], null, null, [29, 31], [88], [57], [18], [2, 73], [55, 75], [37, 41, 49], [23, 91], [24], [16, 35], [0, 39], [95], [7, 10], [61, 83], [63], [4, 8, 12, 28, 54, 58, 79, 89], [15, 66, 72], [19, 32, 47, 60, 77, 82, 84, 93], [50, 52, 62], [40, 65, 94]]","62.0"
"5","5.AverageDemand-AverageSharing.txt","GreedyAlgorithmPhase1","10","603.3599999999999","971582","[null, null, null, null, null, [91], [62], null, null, null, [3], [23], [83], [61], [52], [0, 11], [4, 64], [12, 21], [22], [30], [39], [8, 74], [10], [35], [2], [18, 28], [13, 32], [29, 90], [63], [19, 80, 89], [40, 57], [1, 37, 41], [95], [24, 65], [73, 75, 99], [7, 15, 31, 47, 50, 54, 58, 66, 76, 79], [59, 60, 72], [27, 55, 82, 84, 93], [16, 77, 88], [38, 49]]","65.0","617.4699999999998","993930","[[3], [61], [52], [91], [83], [62], [23], [30], null, null, [4, 64], [12, 21], [39], [10], [22], [0, 11], [35], [2], null, null, [8, 74], [19, 80, 89], [94], null, null, [18, 28], [13, 32], [29, 90], [63], null, [1, 37, 41], [40, 57], [95], [73, 75, 99], [24, 65], [7, 15, 31, 47, 50, 54, 58, 66, 76, 79], [27, 55, 82, 84, 93], [59, 60, 72], [16, 77, 88], [38, 49]]","66.0"
"5","6.AverageDemand-HighSharing.txt","GreedyAlgorithmPhase1","7","591.7","1350270","[null, null, null, null, null, null, null, null, null, null, [22], [30], [2], [90], null, [83], [80], [39], [74], [10], [52, 91], [13, 41], [23, 99], [21, 76], [29], [77, 94], [49, 61], [24], [40, 75], [18], [16, 88], [38, 55], [19, 57], [1, 60, 62], [3, 37, 47, 65], [0, 8, 28, 50, 54, 58, 66, 79, 84, 89], [59, 72, 93], [4, 11, 15, 31], [12, 32, 64, 73], [7, 27, 82]]","63.0","600.57","1432576","[[29], [83], [90], null, null, [21, 76], [80], [74], [30], null, [39], [10], [22], [2], null, [23, 99], [35], null, null, null, [49, 61], [40, 75], [52, 91], [18], [13, 41], [77, 94], [24], [63], null, null, [1, 60, 62], [38, 55], [16, 88], [3, 37, 47, 65], [19, 57], [0, 8, 28, 50, 54, 58, 66, 79, 84, 89], [4, 11, 15, 31], [12, 32, 64, 73], [7, 27, 82], [59, 72, 93]]","65.0"
"5","7.HighDemand-LowSharing.txt","GreedyAlgorithmPhase1","9","494.42999999999995","410568","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, [25], null, null, null, null, [96], [70], [16], [20], [57], [13, 26], [66], [50], [42], [92], [0, 52], [14, 34, 69], [46, 51], [63, 75], [11, 54], [18, 21, 35, 39, 43, 72, 77, 81, 82], [3, 7, 8, 48], [36, 73, 94], [28, 56], [37, 61]]","43.0","534.0600000000001","458726","[[50], [20], [25], null, null, [57], [16], null, null, null, [96], null, null, null, null, [42], [66], null, null, null, [63, 75], [76], [13, 26], [70], null, [11, 54], [55], [92], [9], null, [0, 52], [14, 34, 69], [46, 51], [37, 61], null, [36, 73, 94], [18, 21, 35, 39, 43, 72, 77, 81, 82], [3, 7, 8, 48], [28, 56], [24]]","47.0"
"5","8.HighDemand-AverageSharing.txt","GreedyAlgorithmPhase1","6","507.18999999999994","695167","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, [54], [61], [25], [52], [20], [46], [94], [26], [8], [0], [92], [66], [96], [69], [9], [36, 51], [42], [70], [55], [11, 16], [7, 14, 18, 21, 34, 35, 39, 43, 56, 63, 72], [48, 57, 77, 82], [13, 50, 73, 81], [3, 76], [37, 75]]","45.0","534.0600000000001","738527","[[0], [46], [52], [20], [25], [61], [54], [26], null, null, [94], [96], null, null, null, [42], [66], [69], null, null, [8], [70], null, null, null, [36, 51], [3, 76], [55], [92], [9], [11, 16], [28], null, null, null, [7, 14, 18, 21, 34, 35, 39, 43, 56, 63, 72], [48, 57, 77, 82], [13, 50, 73, 81], [37, 75], [24]]","47.0"
"5","9.HighDemand-HighSharing.txt","GreedyAlgorithmPhase1","6","498.18999999999994","955625","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, [42], null, null, null, null, [54], [26], [66], [96], [69], [20], [70], [55], [16], [25], [37, 94], [28], [75, 81], [51, 52], [48, 56, 61], [3, 7, 14, 18, 21, 36, 39, 43, 72, 73, 77], [0, 11, 34], [8, 35, 63], [46, 57], [13, 50, 82]]","43.0","534.0600000000001","1125287","[[20], [25], [54], [26], null, [16], null, null, null, null, [96], null, null, null, null, [42], [66], [69], null, null, [76], [70], null, null, null, [48, 56, 61], [55], [92], [9], null, [0, 11, 34], [37, 94], [51, 52], [75, 81], [28], [3, 7, 14, 18, 21, 36, 39, 43, 72, 73, 77], [8, 35, 63], [46, 57], [13, 50, 82], [24]]","47.0"
"6","1.LowDemand-LowSharing.txt","GreedyAlgorithmPhase1","1","981.13","759544","[null, null, null, null, null, null, null, null, null, null, [77], null, null, null, null, [12, 80], [11, 20], [29, 69, 84, 98], [43, 48], [2], [5, 24, 95], [63, 82], [30, 39, 41], [17, 59], [8, 58, 65, 96], [16, 22, 49], [13, 14, 26, 37], [62, 68], [40, 54, 89], [42, 57, 64, 85, 97], [15, 51, 61, 86], [78, 91, 94], [18, 28, 38], [25, 27, 44, 46, 72, 73], [1, 33, 52, 56, 79, 88], [3, 10, 21, 23, 47, 53, 66, 67, 83, 92, 93], [0, 7, 9], [4, 19, 32, 34, 36, 55, 70, 75], [71, 76, 81, 90], [6, 35, 45, 50, 60, 87, 99]]","98.0","981.1299999999999","759544","[[43, 48], [77], null, null, null, null, null, null, null, null, [29, 69, 84, 98], null, null, null, null, [12, 80], [11, 20], [2], null, null, [17, 59], [30, 39, 41], [8, 58, 65, 96], [5, 24, 95], [63, 82], [42, 57, 64, 85, 97], [13, 14, 26, 37], [16, 22, 49], [40, 54, 89], [62, 68], [1, 33, 52, 56, 79, 88], [25, 27, 44, 46, 72, 73], [15, 51, 61, 86], [18, 28, 38], [78, 91, 94], [3, 10, 21, 23, 47, 53, 66, 67, 83, 92, 93], [6, 35, 45, 50, 60, 87, 99], [0, 7, 9], [4, 19, 32, 34, 36, 55, 70, 75], [71, 76, 81, 90]]","98.0"
"6","2.LowDemand-AverageSharing.txt","GreedyAlgorithmPhase1","6","982.8100000000001","1049054","[null, null, null, null, null, null, null, null, null, null, [8], [28], null, null, null, [0, 3], [4, 12, 25, 98], [45], [54], [23], [13, 20, 38, 65], [17, 33, 53, 64, 73], [19, 61, 77], [71, 86, 94], [11, 89], [22, 30, 57, 81, 82], [15, 84, 95], [62, 74], [2, 46, 52], [36, 37, 39], [32, 70, 76], [60, 69, 80], [16, 21, 24, 79], [43, 49, 63, 88, 90], [6, 31, 93], [10, 14, 18, 29, 40, 47, 50, 51, 66, 67, 75, 83, 85, 87, 92, 99], [7, 34, 35, 48, 59, 97], [9, 41, 78], [5, 26, 42, 44, 55, 72, 96], [1, 27, 56, 58]]","98.0","989.2400000000001","1072033","[[23], [8], [28], null, null, [45], null, null, null, null, [0, 3], null, null, null, null, [4, 12, 25, 98], [91], [54], null, null, [17, 33, 53, 64, 73], [19, 61, 77], [11, 89], [71, 86, 94], [13, 20, 38, 65], [2, 46, 52], [22, 30, 57, 81, 82], [15, 84, 95], [62, 74], [36, 37, 39], [6, 31, 93], [16, 21, 24, 79], [32, 70, 76], [60, 69, 80], [43, 49, 63, 88, 90], [10, 14, 18, 29, 40, 47, 50, 51, 66, 67, 75, 83, 85, 87, 92, 99], [5, 26, 42, 44, 55, 72, 96], [7, 34, 35, 48, 59, 97], [9, 41, 78], [1, 27, 56, 58]]","99.0"
"6","3.LowDemand-HighSharing.txt","GreedyAlgorithmPhase1","12","981.0000000000003","1163043","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, [2], [37, 94], [13, 38], [54], null, [43, 49, 51, 98], [63, 82], [15, 61, 95], [28, 39, 65], [11, 88], [26, 45, 58, 79], [24, 69, 86], [8, 80, 90], [12, 16, 81], [57, 71, 91], [7, 17, 25, 55, 73, 96], [4, 27, 44, 64, 72], [1, 19, 33, 35, 56], [5, 36, 60, 77], [32, 70, 76], [6, 10, 14, 21, 22, 46, 47, 52, 53, 62, 66, 67, 83, 84, 89, 92, 93, 99], [20, 34, 40, 50, 59, 85], [18, 23, 29, 48, 75], [0, 9, 30, 87], [3, 41, 42, 78, 97]]","97.0","980.9999999999999","1163043","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, [37, 94], [2], [13, 38], [54], null, [43, 49, 51, 98], [15, 61, 95], [63, 82], [11, 88], [28, 39, 65], [26, 45, 58, 79], [24, 69, 86], [8, 80, 90], [12, 16, 81], [57, 71, 91], [7, 17, 25, 55, 73, 96], [4, 27, 44, 64, 72], [1, 19, 33, 35, 56], [5, 36, 60, 77], [32, 70, 76], [6, 10, 14, 21, 22, 46, 47, 52, 53, 62, 66, 67, 83, 84, 89, 92, 93, 99], [20, 34, 40, 50, 59, 85], [18, 23, 29, 48, 75], [3, 41, 42, 78, 97], [0, 9, 30, 87]]","97.0"
"6","4.AverageDemand-LowSharing.txt","GreedyAlgorithmPhase1","1","606.18","630272","[null, null, null, null, null, null, null, null, null, null, [12, 31], [84], [40], [43], [20], [30, 57], [2, 63, 77], [58, 59], [26], [11], [41, 52], [85], [10, 42], [64, 65], [34, 39, 78], [37, 71], [32], [16, 46], [33], [1, 68], [19, 38, 74], [60, 80, 91], [7, 35, 99], [25, 56, 75], [70, 83], [36, 76, 92], [23, 50, 72, 90], [15, 18, 47, 53], [0, 44], [28, 45]]","62.0","630.3900000000002","645563","[[84], [20], [11], null, null, [43], null, null, null, null, [26], [12, 31], [40], null, null, [58, 59], [2, 63, 77], [10, 42], [64, 65], [30, 57], [41, 52], [85], [96], [34, 39, 78], [32], [16, 46], [33], [87], [37, 71], [1, 68], [7, 35, 99], [70, 83], [25, 56, 75], [60, 80, 91], [19, 38, 74], [36, 76, 92], [15, 18, 47, 53], [23, 50, 72, 90], [0, 44], [14]]","63.0"
"6","5.AverageDemand-AverageSharing.txt","GreedyAlgorithmPhase1","15","582.6899999999998","914452","[null, null, null, null, null, null, null, null, null, null, [12], [71], [20, 28], [91], null, [64], [19], [11], [52], [53], [34, 84], [30, 63], [57, 68], [26], [25, 46], [39, 75, 83], [87], [38, 43], [70], [1, 37], [16, 42], [2, 96], [31, 58, 65, 78], [35, 40], [7, 15, 77], [50, 59, 72, 92, 99], [18, 36, 41, 44, 47, 56, 74, 80, 90], [10, 85], [14], [60, 76]]","60.000004","649.1899999999999","997803","[[53], [91], [12], [11], null, [19], [71], null, null, null, [52], [26], [64], [20, 28], null, [25, 46], [45], [30, 63], [70], null, [34, 84], [1, 37], [32], [57, 68], null, [39, 75, 83], [0], [2, 96], [35, 40], [33], [10, 85], [23], [60, 76], [7, 15, 77], [16, 42], [50, 59, 72, 92, 99], [18, 36, 41, 44, 47, 56, 74, 80, 90], [14], [89], [31, 58, 65, 78]]","63.0"
"6","6.AverageDemand-HighSharing.txt","GreedyAlgorithmPhase1","7","608.13","1371138","[null, null, null, null, null, null, null, null, null, null, [63], [31, 38], [57], [26], [68], [70], [1], [11], [71], [34, 37], [40], [7, 39], [15, 75], [12, 28], [43], [45, 74], [10, 64], [19, 58], [65, 96], [35, 78, 91], [25, 30, 46], [2, 20, 76], [53, 60], [0], [16, 42], [52, 83, 99], [41, 50, 59, 72, 90, 92], [18, 36, 56, 77, 80, 84], [44, 47, 85], [23]]","61.0","630.8800000000001","1458758","[[1], [11], [63], [57], [68], [31, 38], [43], [71], null, null, [26], [40], null, null, null, [12, 28], [70], [34, 37], null, null, [45, 74], [15, 75], [7, 39], [32], null, [0], [19, 58], [10, 64], [35, 78, 91], [65, 96], [25, 30, 46], [23], [2, 20, 76], [53, 60], [16, 42], [52, 83, 99], [41, 50, 59, 72, 90, 92], [18, 36, 56, 77, 80, 84], [44, 47, 85], [14]]","63.0"
"6","7.HighDemand-LowSharing.txt","GreedyAlgorithmPhase1","4","503.8299999999998","398261","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, [97], [26, 59], [87], [17, 48], [69], [1], [37], [13, 22], [54, 95], [52], [38], [51, 74], [61], [11, 25, 33], [50], [0, 3, 9, 34, 71, 92, 99], [4, 7, 32, 44, 45], [12, 57, 67], [29, 42, 46, 91], [60]]","42.0","561.4499999999998","455175","[null, null, null, null, null, [87], null, null, null, null, [69], [1], null, null, null, [26, 59], [97], [37], null, null, [52], [17, 48], [61], [77], [50], [13, 22], [14], [40], [58], [54, 95], [51, 74], [11, 25, 33], [43], [38], null, [0, 3, 9, 34, 71, 92, 99], [29, 42, 46, 91], [4, 7, 32, 44, 45], [12, 57, 67], [18]]","47.0"
"6","8.HighDemand-AverageSharing.txt","GreedyAlgorithmPhase1","8","528.1499999999999","687687","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, [54], [91], null, null, null, [26, 46], [17, 33], [77], [52], [4, 25], [11, 69], [1, 45], [37], [38], [13, 22], [74, 97], [40], [87, 95], [58], [50], [29, 32, 34, 42, 44, 59, 92, 99], [0, 9, 48, 57], [7, 51], [3, 12, 14], [67, 71]]","44.0","561.4499999999999","753134","[[91], [54], null, null, null, null, null, null, null, null, null, null, null, null, null, [26, 46], [4, 25], [37], null, null, [52], [17, 33], [61], [1, 45], [77], [13, 22], [40], [58], [11, 69], [50], [67, 71], [74, 97], [87, 95], [43], [38], [29, 32, 34, 42, 44, 59, 92, 99], [0, 9, 48, 57], [3, 12, 14], [7, 51], [18]]","47.0"
"6","9.HighDemand-HighSharing.txt","GreedyAlgorithmPhase1","5","527.51","986605","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, [51], [87], null, null, null, [1], [37], [13], [54], [26], [97], [40], [58], [50], [69], [4, 25, 74], [11, 17, 33], [67], [57, 77], [91, 95], [0, 3, 12, 29, 52, 99], [22, 59, 92], [9, 34, 42, 46, 71], [7, 44, 45, 48], [14, 32]]","43.0","561.4499999999999","1155395","[[26], [13], [54], null, null, [87], null, null, null, null, [69], [1], null, null, null, [51], [97], [37], null, null, [61], [50], null, null, null, [67], [91, 95], [40], [58], [38], [14, 32], [4, 25, 74], [11, 17, 33], [57, 77], [43], [0, 3, 12, 29, 52, 99], [22, 59, 92], [9, 34, 42, 46, 71], [7, 44, 45, 48], [18]]","47.0"
"7","1.LowDemand-LowSharing.txt","GreedyAlgorithmPhase1","16","915.0100000000002","742700","[null, null, null, null, null, null, null, null, null, null, [42, 97], [1], null, null, null, [14, 41, 84], [26, 35, 68], [5, 65, 87], [56, 57, 73], [95], [4, 22, 36, 45], [72, 75, 76], [0, 6, 70, 92], [2, 25, 58, 91], [37, 44, 54], [30, 32, 89], [12, 61], [29, 53, 81, 94], [60, 83, 86, 99], [48, 82, 85], [21, 40, 98], [8, 49, 52], [20, 23, 33, 38, 77], [10, 15, 59, 66], [9, 19, 62, 79], [7, 16, 17, 24, 28, 34, 43, 74, 90, 96], [18, 27, 47], [39, 46, 51, 63, 69, 71, 88], [3, 11, 55, 64, 67], [50, 78, 93]]","97.0","932.9999999999999","750340","[[1], [95], null, null, null, [42, 97], null, null, null, null, [56, 57, 73], null, null, null, null, [5, 65, 87], [14, 41, 84], [26, 35, 68], [13], [31], [37, 44, 54], [0, 6, 70, 92], [72, 75, 76], [4, 22, 36, 45], [2, 25, 58, 91], [60, 83, 86, 99], [30, 32, 89], [12, 61], [80], [29, 53, 81, 94], [9, 19, 62, 79], [20, 23, 33, 38, 77], [8, 49, 52], [10, 15, 59, 66], [21, 40, 98], [7, 16, 17, 24, 28, 34, 43, 74, 90, 96], [39, 46, 51, 63, 69, 71, 88], [18, 27, 47], [3, 11, 55, 64, 67], [50, 78, 93]]","97.0"
"7","2.LowDemand-AverageSharing.txt","GreedyAlgorithmPhase1","4","929.1400000000003","1116234","[null, null, null, null, null, null, null, null, null, null, [84, 91], [19, 30, 93], [52, 89], [8, 54], null, [6, 17, 95], [3, 46], [21, 86], [22, 83], [26, 33, 77], [18, 31], [10, 44, 92], [1, 48, 55], [12, 41, 85], [32, 35, 53], [0, 20, 58, 68], [4, 82, 98], [13, 75], [56, 72, 73], [15, 57, 63], [9, 29, 80], [40, 45, 64], [11, 14, 42, 81], [49, 70, 71], [5, 25, 51, 94], [24, 28, 36, 37, 65, 69, 74, 76, 96, 99], [7, 27, 34, 60, 66, 67, 78, 90], [2, 16, 38, 47, 79], [39, 43, 59, 62, 87, 97], [23, 61, 88]]","99.0","935.0799999999999","1110165","[[8, 54], null, null, null, null, null, null, null, null, null, [26, 33, 77], [52, 89], [19, 30, 93], [84, 91], null, [6, 17, 95], [3, 46], [21, 86], [22, 83], null, [32, 35, 53], [1, 48, 55], [12, 41, 85], [10, 44, 92], [50], [15, 57, 63], [13, 75], [0, 20, 58, 68], [56, 72, 73], [4, 82, 98], [9, 29, 80], [11, 14, 42, 81], [40, 45, 64], [5, 25, 51, 94], [49, 70, 71], [24, 28, 36, 37, 65, 69, 74, 76, 96, 99], [7, 27, 34, 60, 66, 67, 78, 90], [39, 43, 59, 62, 87, 97], [2, 16, 38, 47, 79], [23, 61, 88]]","98.0"
"7","3.LowDemand-HighSharing.txt","GreedyAlgorithmPhase1","1","936.6700000000001","1392379","[null, null, null, null, null, [72], null, null, null, null, [95], [15], [10], [4, 97], [83], [91], [0, 22, 48], [68, 82], [13], [56, 77], [11, 54, 70], [18, 49, 55], [45, 86, 94], [5, 8, 23], [20, 33, 85], [3, 25, 44, 53, 98], [35, 41], [50, 78], [40, 81, 93], [21, 42, 92], [57, 79, 87, 89], [58, 61, 84], [80, 88], [1, 29, 46], [12, 30, 32, 64], [6, 9, 17, 24, 28, 37, 38, 39, 43, 59, 65, 74, 96, 99], [14, 34, 36, 51, 52, 60, 69, 73, 76], [7, 27, 66, 67, 71, 75, 90], [2, 16, 26, 47], [19, 62, 63]]","99.0","937.4800000000002","1428736","[[83], [95], [15], [10], [72], [4, 97], [91], null, null, null, null, null, null, null, null, [56, 77], [20, 33, 85], [0, 22, 48], [68, 82], [13], [45, 86, 94], [11, 54, 70], [5, 8, 23], [18, 49, 55], [31], [3, 25, 44, 53, 98], [50, 78], [35, 41], [40, 81, 93], [21, 42, 92], [57, 79, 87, 89], [58, 61, 84], [12, 30, 32, 64], [1, 29, 46], [80, 88], [6, 9, 17, 24, 28, 37, 38, 39, 43, 59, 65, 74, 96, 99], [14, 34, 36, 51, 52, 60, 69, 73, 76], [7, 27, 66, 67, 71, 75, 90], [2, 16, 26, 47], [19, 62, 63]]","100.0"
"7","4.AverageDemand-LowSharing.txt","GreedyAlgorithmPhase1","6","689.51","686596","[null, null, null, null, null, [31], [73], null, null, null, [42, 59], [5, 54], [84], [68], [57], [48], [38], [91, 92], [6, 25], [58], [36, 78], [45, 83], [41, 69], [53, 66], [87, 94], [4, 14, 30, 55], [71, 98, 99], [22, 89], [62], [52], [2, 50, 60, 76, 88], [3, 15, 35], [10, 13, 21], [11, 39, 95], [8, 20], [16, 17, 28, 63, 74, 86], [7, 23, 24, 47, 85, 93], [34, 96], [12, 51, 77, 90], [0, 43, 46, 64, 72]]","76.0","731.99","700606","[[73], [84], [68], [31], null, [57], [48], null, null, null, [6, 25], [42, 59], [5, 54], null, null, [38], [45, 83], [44], [58], [91, 92], [36, 78], [65], [62], [87, 94], [52], [71, 98, 99], [4, 14, 30, 55], [22, 89], [41, 69], [53, 66], [2, 50, 60, 76, 88], [11, 39, 95], [80], [3, 15, 35], [10, 13, 21], [16, 17, 28, 63, 74, 86], [7, 23, 24, 47, 85, 93], [12, 51, 77, 90], [34, 96], [0, 43, 46, 64, 72]]","77.0"
"7","5.AverageDemand-AverageSharing.txt","GreedyAlgorithmPhase1","8","722.1800000000003","1065803","[[8], null, null, null, null, [6], [89], [73], [84], [54], [53], [22, 25], [91], [71], [17], [55, 98], [30, 46], [3], [21], [83], [50, 92], [44], [58], [45, 57], [48], [11, 15], [10, 20, 35, 85], [4, 31, 39, 95], [12, 38, 41], [51, 59, 77, 93], [14, 88, 90], [62, 66], [63, 64, 78], [5, 43, 69], [68, 94], [2, 16, 28, 36, 60, 74, 76, 99], [7, 47, 87], [34, 96], [0, 13, 24, 42, 65], [23, 72, 80, 86]]","78.0","736.5400000000001","1110845","[[17], [6], [73], [84], [54], [89], [83], [8], [22, 25], [91], [21], [53], [48], [71], null, [30, 46], [44], [58], [3], [55, 98], [52], [45, 57], [50, 92], [29], null, [51, 59, 77, 93], [12, 38, 41], [4, 31, 39, 95], [10, 20, 35, 85], [11, 15], [14, 88, 90], [63, 64, 78], [62, 66], [5, 43, 69], [68, 94], [2, 16, 28, 36, 60, 74, 76, 99], [7, 47, 87], [0, 13, 24, 42, 65], [34, 96], [23, 72, 80, 86]]","80.0"
"7","6.AverageDemand-HighSharing.txt","GreedyAlgorithmPhase1","0","730.2399999999998","1523627","[null, null, null, null, null, [31], [55], [71], [10, 68], [78], [11], [22, 98], [8, 45], [20], [91], [57], [15, 84], [69], [53], [94], [25, 50], [44], [58, 77], [3], [21], [5, 90], [62], [54, 59], [4, 46, 92], [52], [23, 64, 96], [65, 66], [34, 73], [88, 89, 95], [72, 80], [6, 14, 17, 24, 76, 86, 99], [2, 16, 28, 35, 36, 39, 60], [0, 7, 12, 41, 43, 63, 74, 87], [42, 47, 51, 93], [13, 30, 38, 85]]","77.0","736.5399999999998","1639661","[[78], [20], [91], [31], [55], [83], [57], [22, 98], [48], [10, 68], [8, 45], [21], [53], [94], [11], [44], [3], [69], [15, 84], [71], [58, 77], [5, 90], [62], [52], [25, 50], [54, 59], [4, 46, 92], [29], null, null, [23, 64, 96], [34, 73], [88, 89, 95], [65, 66], [72, 80], [6, 14, 17, 24, 76, 86, 99], [2, 16, 28, 35, 36, 39, 60], [0, 7, 12, 41, 43, 63, 74, 87], [42, 47, 51, 93], [13, 30, 38, 85]]","80.0"
"7","7.HighDemand-LowSharing.txt","GreedyAlgorithmPhase1","12","415.7699999999999","393679","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, [14], [26], [99], null, null, [42, 70], [66], [59], [35], [24], [43], [9, 12], [22, 80], [2, 60], [41, 45], [21, 53], [40], [3], [18, 19], [71], [8, 15, 16, 28, 32, 34, 58, 74, 75, 83], [7, 56, 93], [38, 96], [27, 98], [63]]","43.0","447.90999999999997","415883","[[99], [14], null, null, null, [59], [26], [35], null, null, [66], null, null, null, null, [24], [41, 45], null, null, null, [9, 12], [22, 80], [65], [43], [42, 70], [2, 60], [40], null, null, null, [18, 19], [21, 53], [3], [0], [71], [8, 15, 16, 28, 32, 34, 58, 74, 75, 83], [38, 96], [36], [7, 56, 93], [27, 98]]","45.0"
